time,runtime
949.7103271,3.9547e-01
950.1058350,3.9602e-01
950.5018311,3.9642e-01
950.8982544,3.9945e-01
951.2977295,3.9534e-01
951.6930542,3.9469e-01
952.0877686,3.9554e-01
952.4832764,3.9546e-01
952.8787842,4.1612e-01
953.2948608,4.4795e-01
953.7428589,3.9596e-01
954.1387939,4.2649e-01
954.5653076,3.9544e-01
954.9607544,4.0551e-01
955.3662720,3.9483e-01
955.7611084,4.2268e-01
956.1837769,3.9532e-01
956.5791016,4.0304e-01
956.9821777,3.9977e-01
957.3819580,3.9654e-01
957.7785034,3.9534e-01
958.1738281,4.0315e-01
958.5770264,3.9791e-01
958.9749146,3.9588e-01
959.3707886,4.3349e-01
959.8042603,3.9458e-01
960.1988525,3.9541e-01
960.5942993,3.9645e-01
960.9907227,3.9553e-01
961.3862915,3.9747e-01
961.7837524,3.9641e-01
962.1801758,4.2511e-01
962.6052856,3.9636e-01
963.0016479,3.9559e-01
963.3972168,4.1552e-01
963.8127441,3.9528e-01
964.2080688,4.1414e-01
964.6221924,4.3576e-01
965.2584839,3.9548e-01
965.6539307,3.9463e-01
966.0485840,3.9520e-01
966.4437866,3.9489e-01
966.8386841,3.9660e-01
967.2352905,4.1452e-01
967.6498413,3.9763e-01
968.0474243,3.9503e-01
968.4425049,3.9633e-01
968.8388062,3.9543e-01
969.2342529,4.0065e-01
969.6348877,3.9555e-01
970.0304565,3.9500e-01
970.4254761,3.9517e-01
970.8206177,3.9445e-01
971.2150879,3.9535e-01
971.6104736,4.0236e-01
972.0128174,3.9471e-01
972.4075317,3.9535e-01
972.8028564,3.9500e-01
973.1978760,4.0450e-01
973.6023560,3.9549e-01
973.9978638,3.9453e-01
974.3923950,3.9630e-01
974.7886963,3.9638e-01
975.1851196,3.9971e-01
975.5848389,3.9622e-01
975.9810181,4.0609e-01
976.3871460,3.9591e-01
976.7830811,3.9563e-01
977.1787109,4.1779e-01
977.5964966,3.9440e-01
977.9909058,4.0230e-01
978.3931885,4.3693e-01
978.8301392,3.9452e-01
979.2246704,3.9639e-01
979.6210327,3.9841e-01
980.0194702,3.9767e-01
980.4171143,3.9743e-01
980.8145752,3.9612e-01
981.2106934,3.9465e-01
981.6053467,4.0639e-01
982.0117798,4.0773e-01
982.4194946,3.9660e-01
982.8161011,3.9505e-01
983.2111816,3.9718e-01
983.6083374,4.0222e-01
984.0105591,3.9511e-01
984.4056396,3.9452e-01
984.8001709,3.9567e-01
985.1958618,3.9970e-01
985.5955811,3.9505e-01
985.9906006,3.9477e-01
986.3853760,4.0029e-01
986.7857056,3.9515e-01
987.1808472,3.9460e-01
987.5755005,3.9658e-01
987.9720459,4.1282e-01
988.3848877,4.0484e-01
988.7897339,3.9770e-01
989.1874390,4.0981e-01
989.5972290,3.9878e-01
989.9960327,4.0647e-01
990.4025269,4.1431e-01
990.8168335,3.9495e-01
991.2117920,3.9565e-01
991.6074219,3.9564e-01
992.0031128,3.9537e-01
992.3984985,3.9559e-01
992.7940674,3.9630e-01
993.1903687,3.9520e-01
993.5855713,3.9601e-01
993.9815674,3.9515e-01
994.3767700,3.9558e-01
994.7723389,3.9659e-01
995.1689453,4.1832e-01
995.5872803,3.9495e-01
995.9821777,3.9500e-01
996.3771973,4.0050e-01
996.7777100,4.0581e-01
997.1835327,3.9516e-01
997.5787354,3.9651e-01
997.9752197,3.9534e-01
998.3705444,3.9479e-01
998.7653809,3.9578e-01
999.1611328,3.9893e-01
999.5600586,4.0933e-01
999.9694214,3.9531e-01
1000.3647461,3.9487e-01
1000.7595825,4.0564e-01
1001.1652222,4.0126e-01
1001.5665283,3.9899e-01
1001.9655151,3.9536e-01
1002.3609009,3.9602e-01
1002.7568970,3.9478e-01
1003.1516724,3.9581e-01
1003.5474854,3.9789e-01
1003.9453735,3.9544e-01
1004.3408203,3.9539e-01
1004.7362061,3.9720e-01
1005.1334229,3.9610e-01
1005.5295410,3.9579e-01
1005.9253540,3.9618e-01
1006.3215332,3.9543e-01
1006.7169189,4.2370e-01
1007.1406250,4.0699e-01
